9.862232804298400879e-01,4.523042123764753342e-03,9.253671392798423767e-03
9.915832877159118652e-01,7.218061015009880066e-03,1.198674901388585567e-03
9.983928799629211426e-01,1.144408131949603558e-03,4.626601294148713350e-04
9.980491399765014648e-01,1.430792501196265221e-03,5.201003514230251312e-04
9.995974898338317871e-01,2.516949607525020838e-04,1.507895212853327394e-04
9.975894689559936523e-01,6.373624200932681561e-04,1.773166586644947529e-03
9.977731108665466309e-01,2.046720590442419052e-03,1.800924219423905015e-04
9.993213415145874023e-01,6.348465685732662678e-04,4.384553903946653008e-05
9.934262037277221680e-01,6.504260934889316559e-03,6.959998427191749215e-05
9.961881041526794434e-01,3.741895081475377083e-03,7.003365317359566689e-05
9.987325072288513184e-01,9.916130220517516136e-04,2.758290793281048536e-04
9.974383115768432617e-01,2.369758440181612968e-03,1.919269125210121274e-04
1.572093516588211060e-01,4.416239857673645020e-01,4.011666774749755859e-01
4.123610444366931915e-03,7.058820920065045357e-04,9.951705336570739746e-01
1.589921594131737947e-04,4.618970851879566908e-04,9.993790388107299805e-01
4.251239588484168053e-04,3.235605545341968536e-03,9.963393211364746094e-01
9.240711369784548879e-05,1.878409384516999125e-04,9.997196793556213379e-01
1.757743884809315205e-04,4.480797797441482544e-04,9.993761181831359863e-01
3.088941157329827547e-04,2.276138635352253914e-03,9.974149465560913086e-01
4.168567247688770294e-04,1.794221065938472748e-02,9.816409945487976074e-01
1.826621475629508495e-03,4.827110171318054199e-01,5.154623985290527344e-01
4.725690931081771851e-02,9.453712105751037598e-01,7.371828425675630569e-03
4.594945311546325684e-01,5.397816300392150879e-01,7.238542893901467323e-04
1.304247528314590454e-01,8.685193657875061035e-01,1.055864500813186169e-03
1.262555085122585297e-02,9.870201349258422852e-01,3.543700149748474360e-04
9.627056308090686798e-03,9.902400970458984375e-01,1.328486250713467598e-04
3.642393043264746666e-03,9.963049888610839844e-01,5.258305100142024457e-05
1.720698364078998566e-02,9.826672673225402832e-01,1.257148833246901631e-04
9.984931945800781250e-01,1.429890049621462822e-03,7.696281682001426816e-05
9.985573887825012207e-01,1.165423309430480003e-03,2.772143925540149212e-04
9.985631108283996582e-01,1.237840740941464901e-03,1.990927557926625013e-04
9.991021156311035156e-01,8.588645723648369312e-04,3.909876249963417649e-05
9.988633394241333008e-01,1.084488932974636555e-03,5.215997225604951382e-05
9.959090948104858398e-01,4.057412967085838318e-03,3.348400423419661820e-05
9.987498521804809570e-01,1.180497696623206139e-03,6.958917947486042976e-05
9.918775558471679688e-01,7.594019640237092972e-03,5.284154321998357773e-04
1.384785212576389313e-02,1.230413466691970825e-01,8.631107807159423828e-01
4.269575001671910286e-04,5.875295028090476990e-04,9.989854693412780762e-01
5.172178498469293118e-04,6.433833623304963112e-04,9.988394379615783691e-01
6.429943605326116085e-04,2.127676998497918248e-04,9.991441965103149414e-01
1.029888953780755401e-04,6.985944492043927312e-05,9.998272061347961426e-01
9.401462011737748981e-05,5.462496847030706704e-05,9.998513460159301758e-01
1.157868464360944927e-04,5.462377521325834095e-05,9.998295307159423828e-01
3.069467493332922459e-04,8.660312159918248653e-04,9.988270401954650879e-01
3.941775858402252197e-02,4.128350019454956055e-01,5.477472543716430664e-01
9.988486766815185547e-01,1.094691571779549122e-03,5.663686533807776868e-05
9.996412992477416992e-01,3.353192878421396017e-04,2.340605533390771598e-05
9.988290667533874512e-01,1.101852394640445709e-03,6.908558862050995231e-05
9.926635026931762695e-01,7.183578331023454666e-03,1.528949942439794540e-04
9.985455274581909180e-01,1.299749244935810566e-03,1.547905412735417485e-04
9.979366064071655273e-01,1.951800426468253136e-03,1.116174462367780507e-04
